loan_amount,annual_income,employment_length_years,credit_history_years,debt_to_income,revolving_utilization,num_delinquencies,num_credit_lines,inquiries_last_6m,fico_score,open_credit_cards,public_records,loan_purpose,home_ownership,state,age,months_since_last_delinquency,annual_installment,loan_term_months,num_dependents,utilization_ratio,bankruptcies,mortgage_accounts,verification_status,default
27105,91851,3,5,0.42329324270445295,0.6881371705631433,0,15,4,477,0,0,home,MORTGAGE,NC,62,45,7417,36,2,0.14626647367459444,1,1,not_verified,0
11230,95962,29,19,0.4662094575288346,0.6459575218406793,0,3,5,300,6,2,wedding,RENT,NY,27,68,1959,36,0,0.5559967818122749,2,1,verified,1
16707,177388,11,29,0.2343394812369459,0.3457225614078172,1,15,6,631,10,1,home,OWN,NY,30,116,11266,60,3,0.9980557813570939,2,4,verified,1
22976,50065,33,6,0.524623056696338,0.3027854182726407,0,20,7,483,11,3,wedding,MORTGAGE,TX,36,39,14925,36,3,0.6813552168549293,2,0,verified,1
45262,135138,13,1,0.3729401211947697,0.7909263696522558,0,9,5,833,4,4,business,RENT,PA,22,8,5209,60,3,0.0359417194773165,0,1,not_verified,0
24776,95286,23,28,0.02823790758528999,0.13103315502663593,1,13,9,590,11,4,business,MORTGAGE,OH,64,79,5027,36,3,0.6064015584507617,0,4,verified,0
31080,38674,23,8,0.15611582839528895,0.2534284711484682,0,6,1,579,10,0,car,MORTGAGE,NC,56,6,13480,36,0,0.8743969533838568,1,3,verified,0
2306,134632,17,29,0.4355841420762256,0.27975429842519983,0,5,4,462,1,4,car,OWN,TX,23,13,13370,36,4,0.2898295438252212,0,1,not_verified,1
7776,41085,24,1,0.3118127321036469,0.07158210548373467,1,21,1,502,7,3,wedding,RENT,OH,22,41,1245,60,0,0.8933920169138225,0,0,not_verified,0
28251,53086,24,7,0.27026843684744334,0.6385865956044195,2,19,1,531,0,2,education,RENT,PA,58,94,1926,60,4,0.46124781987263663,2,0,not_verified,1
10474,129700,24,3,0.5819228920238284,0.14040161539121265,2,1,7,647,7,4,car,RENT,CA,67,90,12510,60,2,0.6322147300306307,2,4,verified,1
41294,78493,27,8,0.24643539113159174,0.9010468696111135,2,13,5,580,9,1,car,OWN,GA,44,32,13342,36,1,0.7014579994398543,0,2,not_verified,1
22959,199258,29,7,0.08113037996176183,0.45334773552638596,2,12,5,490,6,4,wedding,RENT,NY,25,88,11592,36,4,0.6266076531170606,2,1,verified,0
6530,63248,24,13,0.22523977045624102,0.1858165831474401,1,5,9,641,4,4,home,OWN,NC,18,93,8283,36,1,0.6855143849998672,2,4,not_verified,0
30320,41156,23,27,0.5791337865118623,0.673840374901606,1,19,8,543,12,0,business,MORTGAGE,TX,31,37,11944,60,3,0.19175330650145428,1,1,not_verified,1
4748,115355,39,21,0.5384252045527443,0.06588422867213128,0,23,1,603,11,1,home,MORTGAGE,GA,51,73,3716,36,3,0.47844803271721703,2,0,not_verified,0
32968,149948,38,17,0.5066905567291985,0.3876519055671248,0,13,9,531,13,2,education,MORTGAGE,OH,25,50,2604,60,1,0.5763201546832831,2,4,verified,1
33562,86963,12,25,0.47015485293241593,0.8366872617115848,1,7,6,618,3,2,business,MORTGAGE,FL,39,58,9530,36,4,0.10009586094093303,1,1,verified,0
14545,191849,1,3,0.32361774987523556,0.24283520850113982,0,17,0,418,8,2,business,MORTGAGE,MI,31,118,4925,60,0,0.39489110000984284,2,0,verified,0
1663,63119,33,16,0.21724249877884658,0.6472035378277688,1,24,2,765,12,0,wedding,OWN,MI,32,28,10206,60,2,0.9055582523546095,1,1,not_verified,0
35766,116044,15,23,0.4728391718744225,0.8405066115447233,1,21,6,509,1,1,home,MORTGAGE,GA,21,118,11673,60,1,0.47662052245434905,2,3,verified,0
8994,115092,23,11,0.13886930118431987,0.8362239579481383,2,12,6,841,10,0,wedding,OWN,IL,69,55,6956,60,3,0.13053012054546265,2,4,not_verified,0
29021,131640,1,21,0.27168548920902963,0.6466785400221075,1,5,0,416,10,2,medical,OWN,FL,64,48,10868,60,0,0.6082488805078387,1,2,not_verified,1
31303,161713,28,2,0.5076737885444471,0.09276002400500571,1,6,6,394,8,3,car,OWN,NY,62,37,7023,36,4,0.9549144271293369,2,4,not_verified,1
4304,91432,38,23,0.22200128820621257,0.875411011704833,0,2,7,546,4,4,medical,OWN,OH,23,18,7897,60,0,0.7321732297748182,2,3,not_verified,0
47576,93451,38,13,0.4347405258847176,0.4357774829491152,0,16,2,447,9,2,business,RENT,GA,62,8,14472,36,3,0.7578132678396161,2,1,not_verified,1
40353,100340,16,10,0.2741664602483198,0.5731482718992671,0,7,7,446,5,2,business,OWN,GA,53,74,12515,36,0,0.4816687756968443,0,3,verified,0
18675,34411,22,14,0.09281572942029966,0.3063142085275212,1,17,6,423,13,0,medical,RENT,NY,20,43,14359,36,0,0.2076026950776333,0,2,verified,1
45417,149173,11,23,0.2844232720884154,0.48612062964344915,1,12,5,367,2,4,wedding,MORTGAGE,NC,58,92,7219,60,3,0.07745715340759995,2,4,verified,0
24938,43536,12,28,0.010135348985974213,0.2896495464109161,0,17,4,643,12,1,education,RENT,OH,53,85,10851,36,1,0.9511432300401772,2,2,not_verified,0
24664,18588,4,9,0.46192268131400066,0.11972566594068323,1,24,4,308,0,3,medical,RENT,FL,46,38,3388,60,1,0.16630457311302238,1,0,not_verified,1
2636,160781,14,19,0.13736265959677293,0.029200922647885985,0,16,2,657,8,4,education,RENT,NC,26,3,3795,36,1,0.2724815230656259,1,2,not_verified,0
21080,102657,1,3,0.2290255035658398,0.2840515848159394,1,7,4,662,10,0,education,RENT,OH,33,113,10406,36,0,0.15787017363115052,0,4,verified,0
28728,147489,5,22,0.21609080942601816,0.1308084473126212,0,17,5,413,6,4,business,MORTGAGE,CA,63,38,7669,36,2,0.9702019958638785,0,3,verified,0
27736,35293,35,23,0.302743440809347,0.044288024196647124,1,16,3,445,8,4,business,OWN,CA,40,54,14706,36,2,0.3036507872320299,0,4,not_verified,1
29673,68897,22,19,0.4497386748245914,0.8809842559208898,0,4,3,635,9,4,education,RENT,CA,36,18,6951,36,2,0.7668026975218266,1,1,not_verified,0
38505,59649,12,12,0.39657451988308373,0.6386929361386301,0,22,5,762,9,2,home,OWN,NC,21,46,7155,60,4,0.4177724999442368,2,0,not_verified,0
48323,50540,1,23,0.39016832490210257,0.2042585919592017,0,5,4,427,9,0,car,MORTGAGE,MI,21,88,4763,36,2,0.24198459389939242,1,0,not_verified,1
47645,77251,4,14,0.5758111496721798,0.013892634596589737,1,23,4,324,10,2,medical,RENT,NY,29,66,13842,36,4,0.941460208277172,2,1,verified,1
1854,134863,39,4,0.05347739736564394,0.8916154271658432,0,1,1,723,6,1,medical,OWN,CA,35,5,5037,36,3,0.2946174885897618,1,2,verified,0
25548,50017,15,16,0.10346779935561574,0.8551211638771202,1,15,4,557,10,1,wedding,OWN,MI,63,17,9121,36,1,0.6938238777437938,0,4,not_verified,0
39623,129383,38,10,0.04279623971785299,0.36847584708628855,0,24,6,830,5,0,medical,MORTGAGE,NC,69,116,8132,36,4,0.4534371013314946,1,0,not_verified,0
8392,35242,34,3,0.17850485260902427,0.0218245026024263,0,11,4,488,9,2,wedding,MORTGAGE,GA,51,100,2374,36,0,0.34315700235361934,0,1,verified,1
47717,131313,33,10,0.10300056091051842,0.31202335441512796,1,11,9,374,10,3,wedding,OWN,PA,23,101,9294,60,2,0.32679459624766183,1,0,verified,1
22556,112544,18,22,0.21044917900572926,0.29475362252420567,1,4,3,354,13,0,business,RENT,OH,53,94,2283,36,0,0.13047899462729373,0,4,not_verified,0
39559,115151,25,4,0.3458504170359594,0.28691803042636677,1,20,9,659,14,3,education,RENT,OH,65,17,8984,60,2,0.20958991528014848,1,4,verified,0
27309,127457,16,15,0.09184939274371826,0.01214330304237099,0,13,4,344,0,3,medical,OWN,TX,18,77,11876,60,2,0.21115729216933787,2,3,verified,0
22919,23770,34,20,0.08268401093219364,0.09342359832575475,1,1,4,647,13,0,education,RENT,GA,47,1,671,36,4,0.8437994647163181,0,2,verified,0
5931,147208,11,25,0.37245497897470503,0.4273773496829796,3,17,7,557,9,0,car,OWN,IL,67,24,14024,60,4,0.5474544789107159,2,2,not_verified,0
33970,26602,34,3,0.15410913936116752,0.9041137972530988,0,4,1,833,12,0,education,OWN,OH,32,117,10645,60,1,0.8166732084753503,2,2,not_verified,0
45215,116437,36,17,0.16970002756117505,0.05210867001854402,0,22,3,724,8,3,car,OWN,MI,56,95,8882,60,2,0.9789090331192111,0,4,not_verified,0
13688,25466,5,12,0.1815260334883598,0.23680473069177077,1,23,9,504,3,2,wedding,MORTGAGE,FL,27,40,11394,60,1,0.09657022955259464,0,0,not_verified,1
26342,156485,9,26,0.15015424540085576,0.8590162680906709,0,5,6,408,11,0,wedding,OWN,GA,66,90,2142,60,3,0.5483686433923893,2,1,not_verified,1
38157,192147,22,5,0.36235506811035223,0.5467593552630255,0,10,9,355,6,4,medical,RENT,FL,44,3,8471,36,1,0.5013734098182108,0,4,not_verified,0
3327,147229,18,28,0.0904508861219215,0.990729488123255,0,7,3,758,0,0,home,OWN,FL,32,15,10285,36,4,0.9614179763787994,1,1,verified,0
41772,153524,7,17,0.1731839213610205,0.8219817708521371,0,15,5,627,7,3,medical,OWN,OH,56,92,8514,60,4,0.02531759355931007,2,1,verified,1
41545,41225,8,8,0.5893532231487095,0.5855022826549737,3,2,8,329,2,4,car,RENT,CA,40,104,4578,36,0,0.2149426459377889,0,2,not_verified,1
1197,55043,2,14,0.24006037323119392,0.4988452489769739,0,15,8,372,6,1,business,RENT,CA,51,75,11236,60,3,0.7146685220804597,0,0,not_verified,0
24509,160550,32,27,0.31483774428203565,0.9838782449414676,2,13,8,385,11,0,business,MORTGAGE,PA,25,64,6739,36,1,0.9353315980916769,1,2,verified,1
35698,102333,1,15,0.1766980963977096,0.11755524593648692,0,12,8,784,9,0,wedding,RENT,IL,67,47,11843,60,4,0.7866277447095705,0,0,verified,0
45542,183212,33,8,0.4471782979829409,0.8010309209799186,0,16,5,664,14,3,medical,OWN,FL,45,88,1813,60,4,0.16461906785902436,1,3,not_verified,0
16087,151683,34,23,0.3236899447675533,0.838446851610703,0,20,2,427,2,2,medical,MORTGAGE,GA,64,78,2096,36,2,0.8194299145359171,0,2,verified,1
23671,176238,17,17,0.24952078521837062,0.74552671834372,1,10,6,808,12,1,medical,RENT,GA,67,15,9689,60,1,0.6454453640279669,0,1,verified,0
26184,164779,26,25,0.587274282603829,0.7631323482710455,1,10,3,804,14,0,business,RENT,OH,29,113,3154,60,1,0.2455641418125335,1,3,not_verified,1
28848,146305,26,20,0.026401725665008535,0.35605034077144304,1,11,3,828,2,0,business,OWN,GA,64,44,12172,60,0,0.8865973965308955,1,0,not_verified,0
43107,186756,37,13,0.12792620776149013,0.8189498196808382,0,4,5,583,7,3,education,OWN,NY,62,64,12530,60,4,0.8715337340691602,0,0,not_verified,0
21666,80567,38,6,0.5620459491685887,0.6087140947788804,0,3,1,677,13,2,education,RENT,NC,50,86,4954,36,2,0.7493965653296617,2,4,not_verified,0
45357,174086,16,1,0.5971302543233199,0.9724712278076119,0,21,8,714,11,4,education,RENT,GA,20,81,4528,60,2,0.10191522515111606,2,1,not_verified,0
16708,106483,8,14,0.32444139927236115,0.1485486013229077,1,1,6,497,12,1,education,RENT,CA,57,52,8815,36,0,0.4095608149695318,1,2,not_verified,0
27370,23951,31,27,0.5450676768039762,0.19425888859648222,0,9,5,823,0,1,medical,OWN,CA,57,27,844,60,1,0.9284853212387965,1,0,verified,0
3811,82330,22,10,0.4210420821455785,0.9891034389001407,1,19,6,341,1,0,medical,OWN,NY,19,96,3019,36,4,0.43072595837955774,0,2,verified,0
48011,77831,13,18,0.5724782761847146,0.050503134836882624,0,16,1,614,14,4,car,OWN,GA,28,19,2721,36,0,0.21365394830904938,1,4,verified,0
7546,43936,10,18,0.24884874453732023,0.051500194661425414,1,12,2,630,6,0,education,MORTGAGE,PA,37,83,9430,36,4,0.8267439555927862,1,1,not_verified,1
35754,30574,3,6,0.3702804000749553,0.6081758351825404,0,18,5,702,1,2,car,OWN,NY,19,69,10257,36,4,0.33021340299825963,2,4,verified,0
31206,113585,37,17,0.5067546675776566,0.024149479283521735,2,23,9,614,6,3,education,OWN,MI,34,100,10308,36,2,0.003302061744527407,1,4,verified,1
42106,150143,15,4,0.11124319910270508,0.8540596893247506,0,11,7,396,0,0,home,RENT,MI,41,29,1999,60,1,0.9315707214033905,2,1,verified,0
12411,167081,35,17,0.10204762607766321,0.23663795524599718,0,14,2,706,8,1,medical,RENT,NY,47,117,7661,36,4,0.55011041638064,0,1,not_verified,0
3911,174703,24,26,0.25599698029823037,0.012885679926184834,1,24,4,420,2,3,home,RENT,CA,18,78,8417,36,4,0.07358852040778796,1,3,not_verified,1
2734,37362,4,2,0.08725806244782625,0.6252499794822148,0,8,4,331,10,3,business,OWN,NC,24,117,11256,60,0,0.2313166163061945,2,4,not_verified,1
19227,176772,9,4,0.1576384359231947,0.2649607052841383,0,11,5,779,7,2,business,OWN,FL,25,91,1788,36,3,0.03934925327356287,1,4,not_verified,0
9680,62105,4,25,0.4044126150562359,0.5883832103719262,2,24,0,699,12,3,car,OWN,PA,37,2,5823,60,2,0.25311254499200364,0,3,not_verified,0
20360,177304,17,17,0.10909166915074303,0.5896819360743281,2,20,9,354,10,0,business,RENT,OH,19,55,12212,36,1,0.4689360910532058,1,3,verified,0
19343,56775,22,25,0.40867126846547297,0.36010273101104073,0,11,6,781,10,1,car,OWN,CA,38,110,6312,60,3,0.9952450919336019,2,4,verified,0
6759,199783,37,24,0.2546011477924126,0.5333060837794146,1,2,4,460,2,1,home,OWN,CA,64,56,5358,60,0,0.2706354726977711,0,3,verified,0
24078,32854,13,29,0.5944673901604645,0.6989779384412473,0,22,7,676,7,2,education,MORTGAGE,NY,19,39,5276,36,4,0.20998035469083387,1,4,verified,0
36153,143362,22,27,0.5099656822563007,0.8523841124439532,1,17,0,608,3,2,home,OWN,TX,53,1,7801,60,4,0.7454568348664136,1,1,not_verified,1
12111,83823,34,28,0.4792152426845453,0.8427644543475856,0,19,1,600,0,4,car,RENT,CA,62,56,8904,60,3,0.9162340196817397,1,0,not_verified,0
38504,61782,32,15,0.18511636928020733,0.5433689683814741,0,7,6,509,11,3,wedding,RENT,OH,54,42,8855,36,2,0.1716841441075777,2,4,not_verified,0
2802,37090,37,4,0.47667365599164707,0.8402559298196098,0,24,6,360,1,3,car,MORTGAGE,NY,26,99,6150,36,4,0.9132025417551722,2,2,not_verified,1
9155,42161,0,27,0.2458290948793172,0.3556579006109203,1,21,8,528,3,0,home,MORTGAGE,OH,53,5,3732,60,0,0.9124617024879634,1,1,verified,0
9120,162966,5,1,0.3477359005119507,0.7928222667643979,0,13,8,535,11,4,wedding,RENT,CA,58,93,14712,60,2,0.6037305880387082,0,0,not_verified,1
40384,121265,20,20,0.28276761776254516,0.18043548427030343,1,6,8,335,11,0,business,OWN,NY,32,2,6505,60,2,0.9068912378507261,2,3,not_verified,1
48025,61300,26,21,0.46492755712816247,0.46499462693442495,1,1,7,484,11,0,education,MORTGAGE,GA,66,93,3709,60,4,0.9424636224229992,0,2,verified,0
48254,105666,4,8,0.3320259350000221,0.3383885162444278,1,13,3,707,13,1,car,RENT,IL,57,61,7497,36,0,0.6080746299891504,0,4,verified,0
22918,59665,26,9,0.3799384961618163,0.0576766659216974,3,6,4,613,5,3,business,RENT,NY,54,112,10045,36,1,0.26432538010461315,0,3,verified,1
21445,185624,5,10,0.3395574202761882,0.5866778311624284,1,2,4,404,8,0,home,OWN,MI,53,40,3346,36,4,0.4695803533467021,1,0,verified,0
31306,108254,39,12,0.5386754005574826,0.20532521327520004,0,4,9,669,3,2,car,MORTGAGE,NY,61,96,4707,36,3,0.9226297189205975,0,2,not_verified,0
17646,69645,24,7,0.568508321400042,0.16207829577743693,0,9,8,741,3,0,medical,RENT,MI,42,114,11202,36,1,0.7313156213391728,0,3,not_verified,0
47843,129946,4,5,0.2636028063713493,0.6996777284520956,1,12,4,540,14,3,education,OWN,PA,25,72,4729,36,2,0.45673227221201196,1,3,not_verified,1
32065,185428,14,29,0.3093737612665131,0.1814360486013421,0,17,9,417,2,3,car,OWN,GA,32,114,14771,36,1,0.3029466415361525,2,1,verified,0
26199,57184,37,29,0.11211343294466355,0.1353439646271729,0,15,4,661,13,0,wedding,OWN,CA,68,31,13256,36,1,0.909937061625014,0,0,verified,0
42976,65817,16,26,0.19373473183781115,0.0132769808989186,2,21,4,837,7,0,car,MORTGAGE,IL,42,32,6150,60,1,0.008939091682748646,1,4,verified,0
17371,49633,16,22,0.4574911389153207,0.9274038916633424,0,4,3,561,11,0,home,OWN,GA,53,47,6536,60,0,0.6924397575445991,1,1,verified,1
12835,63720,32,8,0.38997325805686067,0.09177509574164988,2,7,6,811,0,1,car,RENT,OH,34,40,3532,36,0,0.28295677225381277,2,1,verified,0
46936,81301,17,27,0.3685070734811179,0.9458205843712133,1,5,5,509,8,3,business,RENT,TX,62,66,6305,60,4,0.27260168581466504,1,4,not_verified,0
3049,170712,35,18,0.28330036433232914,0.3348562040605504,0,18,9,744,12,4,home,RENT,PA,56,1,806,60,2,0.21607916212243505,1,3,verified,0
32616,66857,2,13,0.24887359891655556,0.5910416852641633,0,17,7,531,13,4,business,OWN,NC,54,91,833,36,4,0.43711510992817115,2,2,verified,0
39191,20765,24,9,0.14783064706121807,0.8418215174950708,0,8,1,754,1,1,business,MORTGAGE,GA,29,12,14457,60,1,0.22017741401611557,1,1,verified,1
48357,95872,34,5,0.5486438739905056,0.5403248613268389,0,7,5,772,0,3,car,MORTGAGE,PA,20,39,9710,60,4,0.8939586803609041,1,0,not_verified,0
21932,45761,19,10,0.585243873543299,0.42777111452126637,1,5,9,459,13,4,business,RENT,IL,68,78,1905,36,0,0.3479113533719431,1,0,verified,1
30855,52742,35,7,0.13637260689173916,0.19178882070809133,0,13,3,550,8,2,car,OWN,MI,51,56,11714,36,1,0.23102680333224912,1,2,not_verified,0
8158,147455,30,16,0.2529495037128521,0.4456442458758092,3,22,5,319,8,3,education,MORTGAGE,GA,54,15,1656,60,0,0.4518049784467201,2,1,verified,1
44016,30458,20,2,0.11159600883342231,0.27237365494048327,0,22,5,832,8,1,car,RENT,IL,23,110,10147,36,3,0.04872359732227316,2,3,verified,0
8400,148507,36,10,0.42872946323773115,0.36543140312802314,0,15,6,836,6,3,business,OWN,CA,65,26,13918,36,1,0.40841798973509447,2,0,not_verified,0
43642,174808,33,24,0.4016295919580298,0.14680482637617032,1,2,1,378,12,0,business,RENT,CA,39,4,13573,60,4,0.29758135805761277,1,2,not_verified,1
16151,44992,37,10,0.02256133279078996,0.38504179082949697,0,13,8,533,14,1,medical,MORTGAGE,GA,60,25,12036,36,3,0.5955683395521691,1,1,verified,1
2154,72566,36,13,0.19378817968550707,0.7649679358007345,0,16,9,410,7,1,education,RENT,IL,67,29,8694,36,2,0.352417947845427,1,4,not_verified,0
5499,186764,0,26,0.20123416122119137,0.297301825118368,0,15,6,383,1,0,wedding,OWN,PA,67,26,2752,36,2,0.909029929292933,0,2,verified,0
7295,129358,30,2,0.43277024919826057,0.5512384902323256,0,13,1,503,10,2,medical,MORTGAGE,GA,54,93,8963,36,2,0.20150546756870014,0,3,not_verified,1
13183,169514,22,5,0.11347988989743439,0.019548010363621193,0,1,8,549,8,2,home,OWN,GA,63,12,3031,60,1,0.0306292258595825,0,1,not_verified,1
30299,38700,37,4,0.553370491501312,0.7173621688767251,1,21,1,593,14,2,medical,MORTGAGE,GA,38,111,780,60,4,0.4805806530831773,0,1,verified,1
13874,118932,10,29,0.058130200370256506,0.461200411060976,0,2,7,783,3,3,medical,OWN,CA,30,56,6017,36,0,0.18039693606111218,1,1,verified,0
33711,42763,38,22,0.1363790137667585,0.11728242654231003,1,2,0,586,10,0,medical,RENT,NY,30,110,2085,60,1,0.42550243534292154,1,2,not_verified,0
6539,193628,19,25,0.024847389952040708,0.3359854685683,0,8,3,341,6,0,car,OWN,CA,59,86,4085,60,4,0.9484522969222714,1,2,not_verified,0
43405,150937,36,11,0.5951304998112362,0.5418265885693953,1,13,5,633,2,4,education,OWN,IL,59,3,4562,36,3,0.06737641531540339,2,2,verified,0
49354,187914,6,14,0.49954912274037067,0.04260545435602392,1,4,3,625,14,2,education,OWN,PA,30,29,14469,60,4,0.4625125384560328,0,0,not_verified,1
3557,185999,34,23,0.41029192542611376,0.07266192287867912,1,22,4,832,5,3,car,OWN,NC,55,115,10999,60,3,0.7012453554397213,1,2,not_verified,1
39360,64602,1,20,0.5921302690124539,0.5627670866451561,1,1,0,391,0,4,home,OWN,CA,54,35,8368,60,2,0.7773414509979016,2,3,not_verified,0
17482,136727,32,24,0.019468832058302014,0.8727863106901775,2,16,0,772,0,2,wedding,OWN,GA,62,99,3298,36,1,0.39750839096690893,0,4,not_verified,0
3200,177148,39,15,0.5043381844957477,0.6507992741777597,0,3,7,643,2,1,business,RENT,NY,42,94,3983,36,1,0.5331276039858202,2,0,not_verified,1
47940,34734,23,25,0.41394046019131814,0.2512796028550951,0,3,4,586,13,2,business,MORTGAGE,NY,30,10,4204,36,0,0.6654158737783636,2,0,verified,0
3961,17829,38,5,0.10395171576447869,0.3703876437949677,0,15,3,394,5,3,business,RENT,NC,18,76,11098,36,3,0.31853485501625745,1,4,verified,0
47975,16915,9,12,0.4800601436878219,0.10955607886019214,1,17,5,795,1,1,education,RENT,NC,69,52,7025,60,2,0.4780688670339569,0,1,verified,1
22357,54980,8,25,0.46870146043919686,0.9814522282939298,0,20,4,513,12,2,business,RENT,IL,40,64,5332,60,0,0.5326187507923174,2,4,verified,0
12969,24440,32,23,0.18579802678475132,0.8173768040246905,1,10,1,638,2,0,business,MORTGAGE,PA,57,114,11753,60,1,0.4986514044186702,1,1,verified,0
3869,150891,20,24,0.29061052252210795,0.2583608889491473,2,18,2,477,9,4,medical,RENT,CA,30,118,14655,60,1,0.5934053908978086,1,4,verified,0
47760,88415,13,21,0.030230835692272445,0.6465203415838259,0,13,6,396,3,2,car,MORTGAGE,NY,42,119,7352,36,0,0.36327016716333616,2,4,verified,0
29643,105352,22,17,0.013563375712292136,0.8001788936562798,0,12,9,545,1,3,car,OWN,NY,20,54,1044,36,2,0.3561754810988593,1,3,verified,0
25736,47225,11,2,0.16481854058493514,0.03098001014156737,1,16,7,468,12,2,car,RENT,CA,48,22,7237,36,4,0.608719194094819,1,4,verified,0
39467,156406,21,24,0.19018289873893818,0.515834349513351,0,1,5,610,11,1,education,MORTGAGE,NC,37,63,3172,60,4,0.3268523198704888,1,2,verified,0
24328,121860,27,2,0.5145866311726754,0.8912634487466744,0,21,0,400,8,0,education,MORTGAGE,GA,46,63,11788,60,0,0.25103388753477107,0,4,not_verified,1
26876,110367,26,27,0.28232276511261023,0.9379356882109228,0,12,8,662,12,4,wedding,OWN,IL,53,24,12922,60,1,0.8608259347623626,0,1,not_verified,0
22295,84656,9,22,0.5654540267779727,0.12082383277693232,0,18,4,673,0,3,car,RENT,MI,36,38,14844,36,2,0.02524487113911178,0,1,not_verified,0
4987,119780,17,17,0.3979376942611363,0.06368659688441802,1,5,8,754,1,2,education,RENT,MI,55,61,14167,36,3,0.2595477994474422,1,3,not_verified,1
23399,17961,23,21,0.37848902733025536,0.6746579146911815,0,9,5,619,8,1,education,OWN,OH,61,92,5661,36,3,0.20237080662511742,0,4,not_verified,0
47214,93385,2,25,0.20045225898522626,0.10620230137046749,0,10,7,824,8,2,car,MORTGAGE,MI,69,107,527,36,0,0.12985414807589934,2,4,not_verified,0
34986,47545,3,1,0.1467361886548463,0.3999139177797354,0,6,8,775,11,3,medical,MORTGAGE,TX,51,5,9499,60,3,0.6618974719377455,2,4,verified,0
21880,66569,29,26,0.2828692413699325,0.7098679352557314,2,15,1,394,8,4,home,RENT,PA,45,32,10789,36,3,0.0925874529228009,0,4,verified,0
5735,147688,20,29,0.45154563585171353,0.9934808506039015,0,7,7,569,4,3,home,OWN,PA,49,25,12195,60,1,0.8545933381119436,1,3,not_verified,0
